A5049,Other late congenital neurosyphilis,Other late congenital neurosyphilis,Late congenital neurosyphilis [juvenile neurosyphilis]
A5051,Clutton's joints,Clutton's joints,"Other late congenital syphilis, symptomatic"
A5052,Hutchinson's teeth,Hutchinson's teeth,"Other late congenital syphilis, symptomatic"
A5053,Hutchinson's triad,Hutchinson's triad,"Other late congenital syphilis, symptomatic"
A5054,Late congenital cardiovascular syphilis,Late congenital cardiovascular syphilis,"Other late congenital syphilis, symptomatic"
A5055,Late congenital syphilitic arthropathy,Late congenital syphilitic arthropathy,"Other late congenital syphilis, symptomatic"
A5056,Late congenital syphilitic osteochondropathy,Late congenital syphilitic osteochondropathy,"Other late congenital syphilis, symptomatic"
A5057,Syphilitic saddle nose,Syphilitic saddle nose,"Other late congenital syphilis, symptomatic"
A5059,"Other late congenital syphilis, symptomatic","Other late congenital syphilis, symptomatic","Other late congenital syphilis, symptomatic"
A506,"Late congenital syphilis, latent","Late congenital syphilis, latent","Late congenital syphilis, latent"
A507,"Late congenital syphilis, unspecified","Late congenital syphilis, unspecified","Late congenital syphilis, unspecified"
A509,"Congenital syphilis, unspecified","Congenital syphilis, unspecified","Congenital syphilis, unspecified"
A510,Primary genital syphilis,Primary genital syphilis,Early syphilis
A511,Primary anal syphilis,Primary anal syphilis,Early syphilis
A512,Primary syphilis of other sites,Primary syphilis of other sites,Early syphilis
A5131,Condyloma latum,Condyloma latum,Secondary syphilis of skin and mucous membranes
A5132,Syphilitic alopecia,Syphilitic alopecia,Secondary syphilis of skin and mucous membranes
A5139,Other secondary syphilis of skin,Other secondary syphilis of skin,Secondary syphilis of skin and mucous membranes
A5141,Secondary syphilitic meningitis,Secondary syphilitic meningitis,Other secondary syphilis
A5142,Secondary syphilitic female pelvic disease,Secondary syphilitic female pelvic disease,Other secondary syphilis
A5143,Secondary syphilitic oculopathy,Secondary syphilitic oculopathy,Other secondary syphilis
A5144,Secondary syphilitic nephritis,Secondary syphilitic nephritis,Other secondary syphilis
A5145,Secondary syphilitic hepatitis,Secondary syphilitic hepatitis,Other secondary syphilis
A5146,Secondary syphilitic osteopathy,Secondary syphilitic osteopathy,Other secondary syphilis
A5149,Other secondary syphilitic conditions,Other secondary syphilitic conditions,Other secondary syphilis
A515,"Early syphilis, latent","Early syphilis, latent","Early syphilis, latent"
A519,"Early syphilis, unspecified","Early syphilis, unspecified","Early syphilis, unspecified"
A5200,"Cardiovascular syphilis, unspecified","Cardiovascular syphilis, unspecified",Cardiovascular and cerebrovascular syphilis
A5201,Syphilitic aneurysm of aorta,Syphilitic aneurysm of aorta,Cardiovascular and cerebrovascular syphilis
A5202,Syphilitic aortitis,Syphilitic aortitis,Cardiovascular and cerebrovascular syphilis
A5203,Syphilitic endocarditis,Syphilitic endocarditis,Cardiovascular and cerebrovascular syphilis
A5204,Syphilitic cerebral arteritis,Syphilitic cerebral arteritis,Cardiovascular and cerebrovascular syphilis
A5205,Other cerebrovascular syphilis,Other cerebrovascular syphilis,Cardiovascular and cerebrovascular syphilis
A5206,Other syphilitic heart involvement,Other syphilitic heart involvement,Cardiovascular and cerebrovascular syphilis
A5209,Other cardiovascular syphilis,Other cardiovascular syphilis,Cardiovascular and cerebrovascular syphilis
A5210,"Symptomatic neurosyphilis, unspecified","Symptomatic neurosyphilis, unspecified",Symptomatic neurosyphilis
A5211,Tabes dorsalis,Tabes dorsalis,Symptomatic neurosyphilis
A5212,Other cerebrospinal syphilis,Other cerebrospinal syphilis,Symptomatic neurosyphilis
A5213,Late syphilitic meningitis,Late syphilitic meningitis,Symptomatic neurosyphilis
A5214,Late syphilitic encephalitis,Late syphilitic encephalitis,Symptomatic neurosyphilis
A5215,Late syphilitic neuropathy,Late syphilitic neuropathy,Symptomatic neurosyphilis
A5216,Charcot's arthropathy (tabetic),Charcot's arthropathy (tabetic),Symptomatic neurosyphilis
A5217,General paresis,General paresis,Symptomatic neurosyphilis
A5219,Other symptomatic neurosyphilis,Other symptomatic neurosyphilis,Symptomatic neurosyphilis
A522,Asymptomatic neurosyphilis,Asymptomatic neurosyphilis,Asymptomatic neurosyphilis
A523,"Neurosyphilis, unspecified","Neurosyphilis, unspecified","Neurosyphilis, unspecified"
A5271,Late syphilitic oculopathy,Late syphilitic oculopathy,Other symptomatic late syphilis
A5272,Syphilis of lung and bronchus,Syphilis of lung and bronchus,Other symptomatic late syphilis
A5273,Symptomatic late syphilis of other respiratory organs,Symptomatic late syphilis of other respiratory organs,Other symptomatic late syphilis
A5274,Syphilis of liver and other viscera,Syphilis of liver and other viscera,Other symptomatic late syphilis
A5275,Syphilis of kidney and ureter,Syphilis of kidney and ureter,Other symptomatic late syphilis
A5276,Other genitourinary symptomatic late syphilis,Other genitourinary symptomatic late syphilis,Other symptomatic late syphilis
A5277,Syphilis of bone and joint,Syphilis of bone and joint,Other symptomatic late syphilis
A5278,Syphilis of other musculoskeletal tissue,Syphilis of other musculoskeletal tissue,Other symptomatic late syphilis
A5279,Other symptomatic late syphilis,Other symptomatic late syphilis,Other symptomatic late syphilis
A528,"Late syphilis, latent","Late syphilis, latent","Late syphilis, latent"
A529,"Late syphilis, unspecified","Late syphilis, unspecified","Late syphilis, unspecified"
A530,"Latent syphilis, unspecified as early or late","Latent syphilis, unspecified as early or late",Other and unspecified syphilis
A539,"Syphilis, unspecified","Syphilis, unspecified",Other and unspecified syphilis
A5400,"Gonococcal infection of lower genitourinary tract, unsp","Gonococcal infection of lower genitourinary tract, unspecified",Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A5401,"Gonococcal cystitis and urethritis, unspecified","Gonococcal cystitis and urethritis, unspecified",Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A5402,"Gonococcal vulvovaginitis, unspecified","Gonococcal vulvovaginitis, unspecified",Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A5403,"Gonococcal cervicitis, unspecified","Gonococcal cervicitis, unspecified",Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A5409,Other gonococcal infection of lower genitourinary tract,Other gonococcal infection of lower genitourinary tract,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A541,Gonocl infct of lower GU tract w periureth and acc glnd abcs,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess
A5421,Gonococcal infection of kidney and ureter,Gonococcal infection of kidney and ureter,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A5422,Gonococcal prostatitis,Gonococcal prostatitis,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A5423,Gonococcal infection of other male genital organs,Gonococcal infection of other male genital organs,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A5424,Gonococcal female pelvic inflammatory disease,Gonococcal female pelvic inflammatory disease,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A5429,Other gonococcal genitourinary infections,Other gonococcal genitourinary infections,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A5430,"Gonococcal infection of eye, unspecified","Gonococcal infection of eye, unspecified",Gonococcal infection of eye
A5431,Gonococcal conjunctivitis,Gonococcal conjunctivitis,Gonococcal infection of eye
A5432,Gonococcal iridocyclitis,Gonococcal iridocyclitis,Gonococcal infection of eye
A5433,Gonococcal keratitis,Gonococcal keratitis,Gonococcal infection of eye
A5439,Other gonococcal eye infection,Other gonococcal eye infection,Gonococcal infection of eye
A5440,"Gonococcal infection of musculoskeletal system, unspecified","Gonococcal infection of musculoskeletal system, unspecified",Gonococcal infection of musculoskeletal system
A5441,Gonococcal spondylopathy,Gonococcal spondylopathy,Gonococcal infection of musculoskeletal system
A5442,Gonococcal arthritis,Gonococcal arthritis,Gonococcal infection of musculoskeletal system
A5443,Gonococcal osteomyelitis,Gonococcal osteomyelitis,Gonococcal infection of musculoskeletal system
A5449,Gonococcal infection of other musculoskeletal tissue,Gonococcal infection of other musculoskeletal tissue,Gonococcal infection of musculoskeletal system
A545,Gonococcal pharyngitis,Gonococcal pharyngitis,Gonococcal pharyngitis
A546,Gonococcal infection of anus and rectum,Gonococcal infection of anus and rectum,Gonococcal infection of anus and rectum
A5481,Gonococcal meningitis,Gonococcal meningitis,Other gonococcal infections
A5482,Gonococcal brain abscess,Gonococcal brain abscess,Other gonococcal infections
A5483,Gonococcal heart infection,Gonococcal heart infection,Other gonococcal infections
A5484,Gonococcal pneumonia,Gonococcal pneumonia,Other gonococcal infections
A5485,Gonococcal peritonitis,Gonococcal peritonitis,Other gonococcal infections
A5486,Gonococcal sepsis,Gonococcal sepsis,Other gonococcal infections
A5489,Other gonococcal infections,Other gonococcal infections,Other gonococcal infections
A549,"Gonococcal infection, unspecified","Gonococcal infection, unspecified","Gonococcal infection, unspecified"
A55,Chlamydial lymphogranuloma (venereum),Chlamydial lymphogranuloma (venereum),Chlamydial lymphogranuloma (venereum)
A5600,"Chlamydial infection of lower genitourinary tract, unsp","Chlamydial infection of lower genitourinary tract, unspecified",Chlamydial infection of lower genitourinary tract
A5601,Chlamydial cystitis and urethritis,Chlamydial cystitis and urethritis,Chlamydial infection of lower genitourinary tract
A5602,Chlamydial vulvovaginitis,Chlamydial vulvovaginitis,Chlamydial infection of lower genitourinary tract
A5609,Other chlamydial infection of lower genitourinary tract,Other chlamydial infection of lower genitourinary tract,Chlamydial infection of lower genitourinary tract
A5611,Chlamydial female pelvic inflammatory disease,Chlamydial female pelvic inflammatory disease,Chlamydial infection of pelviperitoneum and other genitourinary organs
A5619,Other chlamydial genitourinary infection,Other chlamydial genitourinary infection,Chlamydial infection of pelviperitoneum and other genitourinary organs
A562,"Chlamydial infection of genitourinary tract, unspecified","Chlamydial infection of genitourinary tract, unspecified","Chlamydial infection of genitourinary tract, unspecified"
A563,Chlamydial infection of anus and rectum,Chlamydial infection of anus and rectum,Chlamydial infection of anus and rectum
A564,Chlamydial infection of pharynx,Chlamydial infection of pharynx,Chlamydial infection of pharynx
A568,Sexually transmitted chlamydial infection of other sites,Sexually transmitted chlamydial infection of other sites,Sexually transmitted chlamydial infection of other sites
A57,Chancroid,Chancroid,Chancroid
A58,Granuloma inguinale,Granuloma inguinale,Granuloma inguinale
A5900,"Urogenital trichomoniasis, unspecified","Urogenital trichomoniasis, unspecified",Urogenital trichomoniasis
A5901,Trichomonal vulvovaginitis,Trichomonal vulvovaginitis,Urogenital trichomoniasis
A5902,Trichomonal prostatitis,Trichomonal prostatitis,Urogenital trichomoniasis
A5903,Trichomonal cystitis and urethritis,Trichomonal cystitis and urethritis,Urogenital trichomoniasis
A5909,Other urogenital trichomoniasis,Other urogenital trichomoniasis,Urogenital trichomoniasis
A598,Trichomoniasis of other sites,Trichomoniasis of other sites,Trichomoniasis of other sites
A599,"Trichomoniasis, unspecified","Trichomoniasis, unspecified","Trichomoniasis, unspecified"
A6000,"Herpesviral infection of urogenital system, unspecified","Herpesviral infection of urogenital system, unspecified",Herpesviral infection of genitalia and urogenital tract
A6001,Herpesviral infection of penis,Herpesviral infection of penis,Herpesviral infection of genitalia and urogenital tract
A6002,Herpesviral infection of other male genital organs,Herpesviral infection of other male genital organs,Herpesviral infection of genitalia and urogenital tract
A6003,Herpesviral cervicitis,Herpesviral cervicitis,Herpesviral infection of genitalia and urogenital tract
A6004,Herpesviral vulvovaginitis,Herpesviral vulvovaginitis,Herpesviral infection of genitalia and urogenital tract
A6009,Herpesviral infection of other urogenital tract,Herpesviral infection of other urogenital tract,Herpesviral infection of genitalia and urogenital tract
A601,Herpesviral infection of perianal skin and rectum,Herpesviral infection of perianal skin and rectum,Herpesviral infection of perianal skin and rectum
A609,"Anogenital herpesviral infection, unspecified","Anogenital herpesviral infection, unspecified","Anogenital herpesviral infection, unspecified"
A630,Anogenital (venereal) warts,Anogenital (venereal) warts,"Other predominantly sexually transmitted diseases, not elsewhere classified"
A638,Other specified predominantly sexually transmitted diseases,Other specified predominantly sexually transmitted diseases,"Other predominantly sexually transmitted diseases, not elsewhere classified"
A64,Unspecified sexually transmitted disease,Unspecified sexually transmitted disease,Unspecified sexually transmitted disease
A65,Nonvenereal syphilis,Nonvenereal syphilis,Nonvenereal syphilis
A660,Initial lesions of yaws,Initial lesions of yaws,Yaws
